
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jul-2025 at 09:04:37.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.5970   5.6014381E+05   5.4232806E+05   5.6070762E+05   2.3172714E+05   2.4473700E+05   2.3172947E+05   3.4563012E+05   3.3878178E+05   3.4602925E+05   1.4656910E+04   1.9514359E+04   1.4656908E+04   3.2155838E+05   1.2583723E+05  -1.5013466E+04   3.3848016E+05   0.0000000E+00  -1.4292560E+04   3.2193034E+05  -1.2598288E+05  -1.5013879E+04  -3.2781326E+02   1.3890393E+02  -1.4652585E+04   1.3692590E+04   0.0000000E+00  -1.3904071E+04  -3.2774420E+02  -1.3887466E+02  -1.4652585E+04  -3.3885053E+05  -1.1177772E+05  -4.3179525E+05  -1.3985544E+01  -8.6318911E-04  -1.0071809E+01  -3.2821312E+05   6.0407249E+01  -4.3173591E+05  -1.3985544E+01  -8.6318911E-04  -1.0071809E+01  -3.3919978E+05   1.1201236E+05  -4.3219188E+05  -1.3985544E+01  -8.6318911E-04  -1.0071809E+01  -3.4705000E+04  -6.1933501E+03  -2.2902986E+05   5.4014317E+01   4.4805993E-04  -9.9337053E+00  -3.9089586E+04  -1.5299447E+01  -2.4159512E+05   5.4014317E+01   4.4805993E-04  -9.9337053E+00  -3.4705363E+04   6.1648589E+03  -2.2903292E+05   5.4014317E+01   4.4805993E-04  -9.9337053E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003696E+01  -4.9860268E+01  -4.9309898E+01  -4.8361389E+01  -4.7029472E+01  -4.5343117E+01  -4.3327332E+01  -4.1002277E+01  -3.8389244E+01  -3.5512188E+01  -3.2392933E+01  -2.9064665E+01  -2.5550585E+01  -2.1879923E+01  -1.8064411E+01  -1.4125258E+01  -1.0071809E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003479E+01  -4.9827324E+01  -4.9275833E+01  -4.8323704E+01  -4.6972973E+01  -4.5266678E+01  -4.3223808E+01  -4.0886734E+01  -3.8251625E+01  -3.5342579E+01  -3.2193150E+01  -2.8850651E+01  -2.5336473E+01  -2.1697351E+01  -1.7934053E+01  -1.4056627E+01  -1.0071809E+01
    0.6000   5.5942800E+05   5.4277831E+05   5.5999375E+05   2.3173892E+05   2.4472716E+05   2.3174128E+05   3.4468412E+05   3.3978178E+05   3.4508506E+05   1.4656955E+04   1.9523752E+04   1.4656953E+04   3.2067984E+05   1.2548394E+05  -1.5012482E+04   3.3948100E+05   0.0000000E+00  -1.4293653E+04   3.2105350E+05  -1.2563023E+05  -1.5012897E+04  -3.2946255E+02   1.3960277E+02  -1.4652587E+04   1.3705989E+04   0.0000000E+00  -1.3904056E+04  -3.2939386E+02  -1.3957367E+02  -1.4652587E+04  -3.3840666E+05  -1.1164073E+05  -4.3125047E+05  -1.3985385E+01  -8.7496603E-04  -1.0072560E+01  -3.2849209E+05   6.1053291E+01  -4.3208941E+05  -1.3985385E+01  -8.7496603E-04  -1.0072560E+01  -3.3875709E+05   1.1187680E+05  -4.3164828E+05  -1.3985385E+01  -8.7496603E-04  -1.0072560E+01  -3.4684945E+04  -6.1887549E+03  -2.2904494E+05   5.4014473E+01   4.5155251E-04  -9.9330111E+00  -3.9062516E+04  -1.5353783E+01  -2.4158952E+05   5.4014473E+01   4.5155251E-04  -9.9330111E+00  -3.4685312E+04   6.1601440E+03  -2.2904803E+05   5.4014473E+01   4.5155251E-04  -9.9330111E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003700E+01  -4.9860561E+01  -4.9310467E+01  -4.8362091E+01  -4.7030334E+01  -4.5344101E+01  -4.3328293E+01  -4.1003155E+01  -3.8390038E+01  -3.5512852E+01  -3.2393520E+01  -2.9065241E+01  -2.5551153E+01  -2.1880552E+01  -1.8065098E+01  -1.4126005E+01  -1.0072560E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003475E+01  -4.9827507E+01  -4.9276100E+01  -4.8324215E+01  -4.6973854E+01  -4.5267723E+01  -4.3224682E+01  -4.0887398E+01  -3.8252323E+01  -3.5343098E+01  -3.2193619E+01  -2.8851305E+01  -2.5337250E+01  -2.1698137E+01  -1.7934822E+01  -1.4057375E+01  -1.0072560E+01
    0.6030   5.5875450E+05   5.4316562E+05   5.5932225E+05   2.3175125E+05   2.4471497E+05   2.3175366E+05   3.4386172E+05   3.4061119E+05   3.4426444E+05   1.4657001E+04   1.9533133E+04   1.4656999E+04   3.1991650E+05   1.2517576E+05  -1.5011629E+04   3.4031109E+05   0.0000000E+00  -1.4294558E+04   3.2029184E+05  -1.2532271E+05  -1.5012046E+04  -3.3108908E+02   1.4029199E+02  -1.4652589E+04   1.3719364E+04   0.0000000E+00  -1.3904040E+04  -3.3102075E+02  -1.4026303E+02  -1.4652589E+04  -3.3798878E+05  -1.1151234E+05  -4.3073797E+05  -1.3985226E+01  -8.8683725E-04  -1.0073315E+01  -3.2873244E+05   6.1694080E+01  -4.3239322E+05  -1.3985226E+01  -8.8683725E-04  -1.0073315E+01  -3.3834047E+05   1.1174986E+05  -4.3113700E+05  -1.3985226E+01  -8.8683725E-04  -1.0073315E+01  -3.4664934E+04  -6.1841738E+03  -2.2906056E+05   5.4014629E+01   4.5502730E-04  -9.9323139E+00  -3.9034980E+04  -1.5405936E+01  -2.4158164E+05   5.4014629E+01   4.5502730E-04  -9.9323139E+00  -3.4665309E+04   6.1554473E+03  -2.2906372E+05   5.4014629E+01   4.5502730E-04  -9.9323139E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003704E+01  -4.9860863E+01  -4.9311039E+01  -4.8362797E+01  -4.7031200E+01  -4.5345097E+01  -4.3329258E+01  -4.1004036E+01  -3.8390835E+01  -3.5513519E+01  -3.2394112E+01  -2.9065819E+01  -2.5551727E+01  -2.1881189E+01  -1.8065788E+01  -1.4126757E+01  -1.0073315E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003468E+01  -4.9827702E+01  -4.9276367E+01  -4.8324722E+01  -4.6974739E+01  -4.5268768E+01  -4.3225559E+01  -4.0888062E+01  -3.8253017E+01  -3.5343616E+01  -3.2194092E+01  -2.8851963E+01  -2.5338036E+01  -2.1698925E+01  -1.7935595E+01  -1.4058125E+01  -1.0073315E+01
    0.6060   5.5812838E+05   5.4349475E+05   5.5869825E+05   2.3176508E+05   2.4470180E+05   2.3176756E+05   3.4316594E+05   3.4125934E+05   3.4357044E+05   1.4657045E+04   1.9542502E+04   1.4657043E+04   3.1927116E+05   1.2491381E+05  -1.5010907E+04   3.4095981E+05   0.0000000E+00  -1.4295263E+04   3.1964819E+05  -1.2506139E+05  -1.5011327E+04  -3.3269287E+02   1.4097156E+02  -1.4652591E+04   1.3732716E+04   0.0000000E+00  -1.3904025E+04  -3.3262491E+02  -1.4094275E+02  -1.4652591E+04  -3.3760000E+05  -1.1139355E+05  -4.3026153E+05  -1.3985065E+01  -8.9880306E-04  -1.0074074E+01  -3.2893706E+05   6.2329941E+01  -4.3265106E+05  -1.3985065E+01  -8.9880306E-04  -1.0074074E+01  -3.3795303E+05   1.1163256E+05  -4.3066184E+05  -1.3985065E+01  -8.9880306E-04  -1.0074074E+01  -3.4645113E+04  -6.1796333E+03  -2.2907767E+05   5.4014786E+01   4.5848399E-04  -9.9316130E+00  -3.9007211E+04  -1.5455985E+01  -2.4157278E+05   5.4014786E+01   4.5848399E-04  -9.9316130E+00  -3.4645496E+04   6.1507949E+03  -2.2908091E+05   5.4014786E+01   4.5848399E-04  -9.9316130E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003712E+01  -4.9861168E+01  -4.9311615E+01  -4.8363506E+01  -4.7032074E+01  -4.5346092E+01  -4.3330227E+01  -4.1004921E+01  -3.8391632E+01  -3.5514187E+01  -3.2394703E+01  -2.9066402E+01  -2.5552305E+01  -2.1881828E+01  -1.8066484E+01  -1.4127513E+01  -1.0074074E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003464E+01  -4.9827900E+01  -4.9276638E+01  -4.8325230E+01  -4.6975624E+01  -4.5269817E+01  -4.3226440E+01  -4.0888721E+01  -3.8253708E+01  -3.5344131E+01  -3.2194565E+01  -2.8852619E+01  -2.5338827E+01  -2.1699720E+01  -1.7936371E+01  -1.4058875E+01  -1.0074074E+01
    0.6090   5.5755569E+05   5.4376850E+05   5.5812775E+05   2.3177984E+05   2.4468777E+05   2.3178241E+05   3.4259800E+05   3.4171888E+05   3.4300425E+05   1.4657090E+04   1.9551859E+04   1.4657088E+04   3.1874497E+05   1.2469852E+05  -1.5010320E+04   3.4141972E+05   0.0000000E+00  -1.4295759E+04   3.1912362E+05  -1.2484672E+05  -1.5010741E+04  -3.3427380E+02   1.4164145E+02  -1.4652593E+04   1.3746043E+04   0.0000000E+00  -1.3904010E+04  -3.3420621E+02  -1.4161281E+02  -1.4652593E+04  -3.3724412E+05  -1.1128562E+05  -4.2982588E+05  -1.3984905E+01  -9.1086363E-04  -1.0074836E+01  -3.2910775E+05   6.2961006E+01  -4.3286522E+05  -1.3984905E+01  -9.1086363E-04  -1.0074836E+01  -3.3759853E+05   1.1152617E+05  -4.3022756E+05  -1.3984905E+01  -9.1086363E-04  -1.0074836E+01  -3.4625395E+04  -6.1751177E+03  -2.2909572E+05   5.4014942E+01   4.6192223E-04  -9.9309082E+00  -3.8979223E+04  -1.5503924E+01  -2.4156308E+05   5.4014942E+01   4.6192223E-04  -9.9309082E+00  -3.4625793E+04   6.1461704E+03  -2.2909902E+05   5.4014942E+01   4.6192223E-04  -9.9309082E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003716E+01  -4.9861481E+01  -4.9312195E+01  -4.8364220E+01  -4.7032951E+01  -4.5347095E+01  -4.3331203E+01  -4.1005806E+01  -3.8392433E+01  -3.5514858E+01  -3.2395302E+01  -2.9066990E+01  -2.5552891E+01  -2.1882473E+01  -1.8067186E+01  -1.4128273E+01  -1.0074836E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003460E+01  -4.9828102E+01  -4.9276909E+01  -4.8325737E+01  -4.6976513E+01  -4.5270863E+01  -4.3227325E+01  -4.0889381E+01  -3.8254395E+01  -3.5344643E+01  -3.2195042E+01  -2.8853279E+01  -2.5339626E+01  -2.1700518E+01  -1.7937149E+01  -1.4059628E+01  -1.0074836E+01
    0.6120   5.5704288E+05   5.4398719E+05   5.5761731E+05   2.3179638E+05   2.4467472E+05   2.3179903E+05   3.4215744E+05   3.4198591E+05   3.4256538E+05   1.4657134E+04   1.9561203E+04   1.4657132E+04   3.1833750E+05   1.2452970E+05  -1.5009867E+04   3.4168694E+05   0.0000000E+00  -1.4296043E+04   3.1871772E+05  -1.2467851E+05  -1.5010290E+04  -3.3583191E+02   1.4230165E+02  -1.4652595E+04   1.3759347E+04   0.0000000E+00  -1.3903995E+04  -3.3576471E+02  -1.4227318E+02  -1.4652595E+04  -3.3692506E+05  -1.1118987E+05  -4.2943578E+05  -1.3984743E+01  -9.2301919E-04  -1.0075603E+01  -3.2924469E+05   6.3587105E+01  -4.3303581E+05  -1.3984743E+01  -9.2301919E-04  -1.0075603E+01  -3.3728094E+05   1.1143198E+05  -4.2983897E+05  -1.3984743E+01  -9.2301919E-04  -1.0075603E+01  -3.4605910E+04  -6.1706499E+03  -2.2911550E+05   5.4015102E+01   4.6534155E-04  -9.9302006E+00  -3.8951336E+04  -1.5549862E+01  -2.4155438E+05   5.4015102E+01   4.6534155E-04  -9.9302006E+00  -3.4606320E+04   6.1415986E+03  -2.2911891E+05   5.4015102E+01   4.6534155E-04  -9.9302006E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003719E+01  -4.9861797E+01  -4.9312782E+01  -4.8364941E+01  -4.7033833E+01  -4.5348106E+01  -4.3332184E+01  -4.1006699E+01  -3.8393238E+01  -3.5515530E+01  -3.2395905E+01  -2.9067581E+01  -2.5553482E+01  -2.1883121E+01  -1.8067896E+01  -1.4129039E+01  -1.0075603E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003456E+01  -4.9828316E+01  -4.9277180E+01  -4.8326241E+01  -4.6977402E+01  -4.5271912E+01  -4.3228214E+01  -4.0890038E+01  -3.8255077E+01  -3.5345154E+01  -3.2195518E+01  -2.8853939E+01  -2.5340433E+01  -2.1701321E+01  -1.7937931E+01  -1.4060384E+01  -1.0075603E+01
    0.6150   5.5659756E+05   5.4414956E+05   5.5717444E+05   2.3181422E+05   2.4466317E+05   2.3181697E+05   3.4184225E+05   3.4205997E+05   3.4225184E+05   1.4657177E+04   1.9570537E+04   1.4657175E+04   3.1804691E+05   1.2440661E+05  -1.5009545E+04   3.4176109E+05   0.0000000E+00  -1.4296115E+04   3.1842869E+05  -1.2455602E+05  -1.5009970E+04  -3.3736713E+02   1.4295216E+02  -1.4652597E+04   1.3772627E+04   0.0000000E+00  -1.3903979E+04  -3.3730029E+02  -1.4292386E+02  -1.4652597E+04  -3.3664753E+05  -1.1110784E+05  -4.2909712E+05  -1.3984581E+01  -9.3526999E-04  -1.0076372E+01  -3.2934703E+05   6.4207886E+01  -4.3316194E+05  -1.3984581E+01  -9.3526999E-04  -1.0076372E+01  -3.3700497E+05   1.1135156E+05  -4.2950184E+05  -1.3984581E+01  -9.3526999E-04  -1.0076372E+01  -3.4586582E+04  -6.1662168E+03  -2.2913658E+05   5.4015259E+01   4.6874158E-04  -9.9294891E+00  -3.8923629E+04  -1.5593819E+01  -2.4154714E+05   5.4015259E+01   4.6874158E-04  -9.9294891E+00  -3.4587012E+04   6.1370645E+03  -2.2914009E+05   5.4015259E+01   4.6874158E-04  -9.9294891E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003727E+01  -4.9862122E+01  -4.9313377E+01  -4.8365665E+01  -4.7034721E+01  -4.5349121E+01  -4.3333168E+01  -4.1007595E+01  -3.8394047E+01  -3.5516209E+01  -3.2396511E+01  -2.9068176E+01  -2.5554079E+01  -2.1883776E+01  -1.8068609E+01  -1.4129809E+01  -1.0076372E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003448E+01  -4.9828533E+01  -4.9277454E+01  -4.8326744E+01  -4.6978291E+01  -4.5272957E+01  -4.3229103E+01  -4.0890694E+01  -3.8255756E+01  -3.5345657E+01  -3.2195995E+01  -2.8854599E+01  -2.5341248E+01  -2.1702127E+01  -1.7938717E+01  -1.4061140E+01  -1.0076372E+01
    0.6180   5.5622681E+05   5.4425138E+05   5.5680625E+05   2.3183348E+05   2.4465417E+05   2.3183636E+05   3.4164916E+05   3.4194412E+05   3.4206044E+05   1.4657220E+04   1.9579857E+04   1.4657218E+04   3.1787009E+05   1.2432807E+05  -1.5009351E+04   3.4164512E+05   0.0000000E+00  -1.4295978E+04   3.1825344E+05  -1.2447808E+05  -1.5009776E+04  -3.3887939E+02   1.4359297E+02  -1.4652598E+04   1.3785883E+04   0.0000000E+00  -1.3903965E+04  -3.3881296E+02  -1.4356482E+02  -1.4652598E+04  -3.3641591E+05  -1.1104099E+05  -4.2881525E+05  -1.3984419E+01  -9.4761612E-04  -1.0077146E+01  -3.2941222E+05   6.4822639E+01  -4.3324025E+05  -1.3984419E+01  -9.4761612E-04  -1.0077146E+01  -3.3677494E+05   1.1128636E+05  -4.2922162E+05  -1.3984419E+01  -9.4761612E-04  -1.0077146E+01  -3.4567434E+04  -6.1618223E+03  -2.2915909E+05   5.4015419E+01   4.7212184E-04  -9.9287748E+00  -3.8896281E+04  -1.5635851E+01  -2.4154244E+05   5.4015419E+01   4.7212184E-04  -9.9287748E+00  -3.4567879E+04   6.1325728E+03  -2.2916272E+05   5.4015419E+01   4.7212184E-04  -9.9287748E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003731E+01  -4.9862450E+01  -4.9313972E+01  -4.8366398E+01  -4.7035618E+01  -4.5350140E+01  -4.3334156E+01  -4.1008495E+01  -3.8394859E+01  -3.5516884E+01  -3.2397121E+01  -2.9068775E+01  -2.5554682E+01  -2.1884434E+01  -1.8069330E+01  -1.4130584E+01  -1.0077146E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003445E+01  -4.9828758E+01  -4.9277729E+01  -4.8327244E+01  -4.6979183E+01  -4.5274006E+01  -4.3230000E+01  -4.0891346E+01  -3.8256432E+01  -3.5346161E+01  -3.2196476E+01  -2.8855263E+01  -2.5342068E+01  -2.1702938E+01  -1.7939507E+01  -1.4061899E+01  -1.0077146E+01
    0.6210   5.5593825E+05   5.4428700E+05   5.5652038E+05   2.3185402E+05   2.4464825E+05   2.3185700E+05   3.4157394E+05   3.4164459E+05   3.4198684E+05   1.4657262E+04   1.9589166E+04   1.4657260E+04   3.1780316E+05   1.2429250E+05  -1.5009279E+04   3.4134538E+05   0.0000000E+00  -1.4295637E+04   3.1818803E+05  -1.2444311E+05  -1.5009707E+04  -3.4036874E+02   1.4422404E+02  -1.4652600E+04   1.3799115E+04   0.0000000E+00  -1.3903949E+04  -3.4030270E+02  -1.4419606E+02  -1.4652600E+04  -3.3623488E+05  -1.1099086E+05  -4.2859591E+05  -1.3984255E+01  -9.6005778E-04  -1.0077922E+01  -3.2943678E+05   6.5430473E+01  -4.3326631E+05  -1.3984255E+01  -9.6005778E-04  -1.0077922E+01  -3.3659559E+05   1.1123792E+05  -4.2900400E+05  -1.3984255E+01  -9.6005778E-04  -1.0077922E+01  -3.4548434E+04  -6.1574604E+03  -2.2918284E+05   5.4015579E+01   4.7548191E-04  -9.9280567E+00  -3.8869379E+04  -1.5675981E+01  -2.4154075E+05   5.4015579E+01   4.7548191E-04  -9.9280567E+00  -3.4548895E+04   6.1281172E+03  -2.2918658E+05   5.4015579E+01   4.7548191E-04  -9.9280567E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003738E+01  -4.9862785E+01  -4.9314575E+01  -4.8367130E+01  -4.7036518E+01  -4.5351166E+01  -4.3335152E+01  -4.1009399E+01  -3.8395672E+01  -3.5517567E+01  -3.2397736E+01  -2.9069378E+01  -2.5555292E+01  -2.1885098E+01  -1.8070055E+01  -1.4131364E+01  -1.0077922E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003441E+01  -4.9828987E+01  -4.9278004E+01  -4.8327747E+01  -4.6980080E+01  -4.5275051E+01  -4.3230896E+01  -4.0891998E+01  -3.8257103E+01  -3.5346664E+01  -3.2196957E+01  -2.8855925E+01  -2.5342896E+01  -2.1703753E+01  -1.7940298E+01  -1.4062659E+01  -1.0077922E+01
    0.6240   5.5573875E+05   5.4424906E+05   5.5632369E+05   2.3187553E+05   2.4464547E+05   2.3187861E+05   3.4161156E+05   3.4117056E+05   3.4202616E+05   1.4657304E+04   1.9598461E+04   1.4657302E+04   3.1784141E+05   1.2429808E+05  -1.5009326E+04   3.4087094E+05   0.0000000E+00  -1.4295104E+04   3.1822784E+05  -1.2444929E+05  -1.5009756E+04  -3.4183511E+02   1.4484538E+02  -1.4652602E+04   1.3812324E+04   0.0000000E+00  -1.3903935E+04  -3.4176947E+02  -1.4481757E+02  -1.4652602E+04  -3.3610872E+05  -1.1095887E+05  -4.2844441E+05  -1.3984091E+01  -9.7259507E-04  -1.0078703E+01  -3.2941616E+05   6.6030258E+01  -4.3323438E+05  -1.3984091E+01  -9.7259507E-04  -1.0078703E+01  -3.3647119E+05   1.1120767E+05  -4.2885431E+05  -1.3984091E+01  -9.7259507E-04  -1.0078703E+01  -3.4529539E+04  -6.1531240E+03  -2.2920756E+05   5.4015739E+01   4.7882134E-04  -9.9273357E+00  -3.8842934E+04  -1.5714198E+01  -2.4154219E+05   5.4015739E+01   4.7882134E-04  -9.9273357E+00  -3.4530012E+04   6.1236899E+03  -2.2921141E+05   5.4015739E+01   4.7882134E-04  -9.9273357E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003742E+01  -4.9863129E+01  -4.9315186E+01  -4.8367870E+01  -4.7037426E+01  -4.5352200E+01  -4.3336151E+01  -4.1010307E+01  -3.8396492E+01  -3.5518250E+01  -3.2398354E+01  -2.9069984E+01  -2.5555906E+01  -2.1885765E+01  -1.8070787E+01  -1.4132148E+01  -1.0078703E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003437E+01  -4.9829224E+01  -4.9278282E+01  -4.8328243E+01  -4.6980972E+01  -4.5276100E+01  -4.3231800E+01  -4.0892647E+01  -3.8257771E+01  -3.5347160E+01  -3.2197441E+01  -2.8856588E+01  -2.5343731E+01  -2.1704573E+01  -1.7941093E+01  -1.4063421E+01  -1.0078703E+01
